MILL TERRACE,2023-04-04,,10612 MILLS AVE,WHITTIER,PR0258429
LOS AZTECAS,2026-04-07,90,1202 1ST ST,LOS ANGELES,PR0275643
3200 W TEMPLE ST APTS,2023-04-04,,3200 W TEMPLE ST UNIT A,LOS ANGELES,PR0259279
2204 S 007TH AVE APTS,2023-04-04,,2204 S 7TH AVE,LOS ANGELES,PR0247988
930 WESTBOURNE DR APTS SWIMMING POOL,2023-04-04,,930 WESTBOURNE DR,WEST HOLLYWOOD,PR0272268
8100 S AVALON BLVD APTS,2023-04-04,,8100 S AVALON BLVD,LOS ANGELES,PR0272368
BEDFORD PROMENADE II,2023-04-04,,3740 SANTA ROSALIA DR,LOS ANGELES,PR0253401
RIDGEWOOD APTS,2025-08-25,,1501 RIDGECREST ST,MONTEREY PARK,PR0249878
DIRT DOG GARDENA,2025-07-17,94,1420 W REDONDO BEACH BLVD A,GARDENA,PR0276345
ST ANDREWS PLACE LP,2023-04-04,,115 S ANDREWS PL,LOS ANGELES,PR0242665
SECURED BUILDING,2024-07-22,,11655 OHIO AVE,LOS ANGELES,PR0269302
1512 MENLO AVE APTS,2023-04-04,,1512 MENLO AVE,LOS ANGELES,PR0273166
3838 W 8TH ST APTS,2024-01-26,,3838 W 8TH ST,LOS ANGELES,PR0270227
GORHAM MANOR VILLA APTS,2023-03-31,,11630 GORHAM AVE,LOS ANGELES,PR0271423
4832 W 17TH ST APTS,2023-04-04,,4832 W 17TH ST,LOS ANGELES,PR0243736
TIKI #1 SWIMMING POOL,2023-04-03,,2501 BEVERLY AVE,SANTA MONICA,PR0272279
TIKI #1,2023-04-03,,2501 BEVERLY AVE,SANTA MONICA,PR0272280
1824 GREENFIELD AVE APTS,2023-04-03,,1824 GREENFIELD AVE,LOS ANGELES,PR0240220
860 E FLORENCE AVE APTS,2023-04-04,,860 E FLORENCE AVE,LOS ANGELES,PR0239874
SOUR AND SWEEET,2025-10-08,,15136 STAGG ST 18,VAN NUYS,PR0273447
1031 N ORANGE GROVE AVE APTS,2023-04-04,,1031 N ORANGE GROVE AVE,LOS ANGELES,PR0263102
333 W ARBOR VITAE ST APTS,2024-02-15,,333 W ARBOR VITAE ST,INGLEWOOD,PR0268572
427 N VAN NESS AVE APTS,2023-04-03,,427 N VAN NESS AVE,LOS ANGELES,PR0264141
TIFA CHOCOLATE & GELATO,2025-03-07,98,20065 RINALDI ST 120,PORTER RANCH,PR0277118
1721 OXLEY ST APTS SWIMMING POOL,2023-04-04,,1721 OXLEY ST,SOUTH PASADENA,PR0249810
THE STUDIO APTS,2023-04-04,,12304 BURBANK BLVD,VALLEY VILLAGE,PR0258702
CELIA'S RANCHO RESTAURANTE,2025-09-05,90,900 W RIVERSIDE DR,BURBANK,PR0274556
1928 HARVARD BLVD APTS,2023-04-03,,1928 HARVARD BLVD,LOS ANGELES,PR0273701
1525 AMHERST AVE APTS,2023-04-04,,1525 AMHERST AVE,LOS ANGELES,PR0256329
WHITSETT COURT,2024-01-08,,4930 WHITSETT AVE,VALLEY VILLAGE,PR0270172
FAX 626-446-9085,2023-04-03,,5139 MELROSE AVE,LOS ANGELES,PR0225131
11416 EMELITA ST,2023-04-04,,11416 EMELITA ST,LOS ANGELES,PR0276079
2489 N GOWER ST APTS,2023-04-04,,2489 N GOWER ST,LOS ANGELES,PR0271271
1146 MARIPOSA APTS,2023-04-03,,1146 N MARIPOSA AVE,LOS ANGELES,PR0270044
3104 W TEMPLE,2023-04-04,,3104 W TEMPLE ST,LOS ANGELES,PR0268833
COHASSET COURT,2023-04-04,,20436 COHASSET ST,WINNETKA,PR0225891
1862 S BENTLEY AVE HOA,2023-04-03,,1862 S BENTLEY AVE ,LOS ANGELES,PR0006387
LA MORENA,2026-02-26,95,7549 ALONDRA BLVD,PARAMOUNT,PR0244444
4648 W 17TH ST APTS,2024-11-27,,4648 W 17TH ST,LOS ANGELES,PR0260080
COHASSET COURT SWIMMING POOL,2023-04-04,,20436 COHASSET ST,WINNETKA,PR0225890
4730 3/5 ST CHARLES PL APTS,2024-11-26,,4730 3/5 ST CHARLES PL,LOS ANGELES,PR0204076
1526 1/2 E 1ST ST APTS,2024-01-30,,1526 1/2 E 1ST ST,LOS ANGELES,PR0260709
VILLA BLANCA,2023-04-03,,19950 ROSCOE BLVD,WINNETKA,PR0254893
240 E PROVIDENCIA AVE APTS,2025-09-04,,240 E PROVIDENCIA AVE,BURBANK,PR0269067
651 E 45TH ST,2023-04-04,,651 E 45TH ST,LOS ANGELES,PR0275341
1136 W 36TH PL APTS,2023-04-04,,1136 W 36TH PL,LOS ANGELES,PR0273114
122 N PARK VIEW ST APTS,2023-04-04,,122 N PARK VIEW ST,LOS ANGELES,PR0261804
COMMUNITY GOODS,2025-07-15,99,710 N EDINBURGH ST,LOS ANGELES,PR0275634
203 N BENTON WY APTS,2023-04-04,,203 N BENTON WY,LOS ANGELES,PR0263709
2225 BRANDEN ST APTS,2023-04-03,,2225 BRANDEN ST,LOS ANGELES,PR0265956
1817 S CATALINA ST APTS,2023-04-03,,1817 S CATALINA ST,LOS ANGELES,PR0273162
CENTURY MANOR,2023-03-31,,2318 FOX HILLS DR ,LOS ANGELES,PR0002791
5134 RALEIGH ST APTS,2023-04-03,,5134 RALEIGH ST,LOS ANGELES,PR0261807
1146 S KENMORE AVE APTS,2023-09-29,,1146 S KENMORE AVE,LOS ANGELES,PR0261913
609 LOOKOUT DR LOS ANGELES CA 90012,2023-08-21,,609 LOOKOUT DR,LOS ANGELES,PR0240971
LIVING AT SANTA MONICA,2023-04-03,,620 SANTA MONICA BLVD,SANTA MONICA,PR0266402
1130 W 36TH PL,2023-04-04,,1130 W 36TH PL,LOS ANGELES,PR0272823
6820 WHITLEY TER,2023-04-04,,6820 WHITLEY TER,LOS ANGELES,PR0258032
10601 WILSHIRE BLVD HOA,2023-03-31,,10601 WILSHIRE BLVD ,LOS ANGELES,PR0044146
WEST PARK,2023-04-03,,1830 STONER AVE ,LOS ANGELES,PR0027631
1058 W 101ST ST APTS,2024-01-16,,1058 W 101ST ST,LOS ANGELES,PR0272360
10852 BLIX ST APTS,2023-04-04,,10852 BLIX ST,NORTH HOLLYWOOD,PR0275907
714 LOOKOUT DR APTS,2023-08-21,,714 LOOKOUT DR,LOS ANGELES,PR0271198
4350 CLARISSA AVE APTS,2023-11-02,,4350 CLARISSA AVE,LOS ANGELES,PR0274706
ITALIA ON THE ROAD,2026-03-06,93,21221 S WILMINGTON AVE,CARSON,PR0277107
"TROJAN PROPERTY INVESTOR, LLC",2023-11-16,,505 W 31ST ST,LOS ANGELES,PR0261626
10947 HARTSOOK ST,2023-04-04,,10947 HARTSOOK ST,LOS ANGELES,PR0276143
THE VERMONT,2023-04-04,,3150 WILSHIRE BLVD,LOS ANGELES,PR0272352
TOROS TIJUANA,2025-09-18,91,1202 E 1ST ST,LOS ANGELES,PR0277296
1177 N ARDMORE AVE APTS,2023-04-04,,1177 N ARDMORE AVE,LOS ANGELES,PR0241018
2325 S 005TH AVE APTS,2023-04-04,,2325 S 5TH AVE,LOS ANGELES,PR0241973
JULIET,2025-09-02,91,8888 WASHINGTON BLVD,CULVER CITY,PR0275025
1043 S HOBART APTS,2023-04-03,,1039 S HOBART ST,LOS ANGELES,PR0274455
11210 PEACH GROVE ST APTS,2025-04-14,,11210 PEACH GROVE ST,NORTH HOLLYWOOD,PR0242551
4839 W 17TH ST APTS,2023-04-04,,4839 W 17TH ST,LOS ANGELES,PR0246671
4521 W 17TH ST APTS,2023-12-15,,4521 W 17TH ST,LOS ANGELES,PR0254674
1221 N FLORES ST APTS,2023-04-07,,1221 N FLORES ST,WEST HOLLYWOOD,PR0268337
10389 ALMAYO AVE APTS,2023-04-06,,10389 ALMAYO AVE,LOS ANGELES,PR0270816
SOPHE'S DONUTS,2025-01-29,74,1102 N AZUSA AVE,AZUSA,PR0277240
2407 S VICTORIA AVE APTS,2023-04-07,,2407 S VICTORIA AVE,LOS ANGELES,PR0252811
1208 N OLIVE DR APTS,2023-04-07,,1208 N OLIVE DR,WEST HOLLYWOOD,PR0270189
CCT MELROSE HOLDINGS LLC SWIMMING POOL,2024-07-30,,647 N BEACHWOOD DR,LOS ANGELES,PR0271852
CHATEAU GLENDON,2023-04-07,,1844 GLENDON AVE ,LOS ANGELES,PR0029960
HAMPTON PROJECTS SWIMMING POOL,2023-04-07,,7540 HAMPTON AVE,LOS ANGELES,PR0272348
16 THORNTON AVE APTS,2023-04-07,,16 THORNTON AVE,VENICE,PR0241971
1509 S ORANGE GROVE AVE APTS,2023-04-07,,1509 S ORANGE GROVE AVE,LOS ANGELES,PR0264200
6217 W WARING AVE APARTMENTS,2023-04-07,,6217 W WARING AVE,LOS ANGELES,PR0242715
2323 S BEVERLY GLEN BLVD HOA,2023-04-06,,2323 S BEVERLY GLEN BLVD ,LOS ANGELES,PR0048218
114 N LA PEER DR HOA,2023-04-07,,114 N LA PEER DR ,BEVERLY HILLS,PR0020414
1255 N KINGS RD APTS,2023-04-07,,1255 N KINGS RD,WEST HOLLYWOOD,PR0268328
111 W ELLIS AVE APTS,2023-04-08,,111 W ELLIS AVE,INGLEWOOD,PR0252879
12444 VENICE APARTMENTS,2023-04-07,,12444 VENCIE BLVD,LOS ANGELES,PR0273028
1221 N FLORES ST APTS SWIMMING POOL,2023-04-07,,1221 N FLORES ST,WEST HOLLYWOOD,PR0268336
3206 W 60TH ST APTS,2023-04-07,,3206 W 60TH ST,LOS ANGELES,PR0272786
MISTER COOLEE ICE CREAM,2021-10-01,91,14854 VALLEY BLVD,LA PUENTE,PR0255826
1917 GLENDON HOA,2023-04-07,,1917 GLENDON AVE ,LOS ANGELES,PR0035529
9430 GREGORY WY APTS,2023-04-07,,9430 GREGORY WY,BEVERLY HILLS,PR0257822
CATHY'S COOKIES,2025-12-03,100,2520 S BIRCH ST,SANTA ANA,PR0210171
3723 ROSEMEAD AVE,2023-04-07,,3723 ROSEMEAD AVE,LOS ANGELES,PR0242547
11813 DOROTHY ST APTS,2023-04-06,,11813 DOROTHY ST,LOS ANGELES,PR0261825
10003 S GRAPE ST APTS,2023-04-07,,10003 S GRAPE ST,LOS ANGELES,PR0258723
3755 N LOCKE AVE APTS,2023-04-06,,3755 N LOCKE AVE,LOS ANGELES,PR0232943
3888 POTOMAC AVE APTS,2023-04-07,,3888 POTOMAC AVE,LOS ANGELES,PR0237774
3004 W PICO BLVD APTS,2023-04-07,,3004 PICO BLVD,LOS ANGELES,PR0264429
815 ACACIA ST APTS,2023-04-08,,815 ACACIA ST,INGLEWOOD,PR0255119
"FLOOKY'S CHATSWORTH, INC",2025-04-13,97,20539 DEVONSHIRE ST,CHATSWORTH,PR0277630
1923 7TH AVE APTS,2023-04-07,,1923 7TH AVE,LOS ANGELES,PR0273131
1541 S ORANGE GROVE AVE,2023-04-07,,1541 S ORANGE GROVE AVE,LOS ANGELES,PR0242251
2029 S LA SALLE AVE APTS,2023-04-06,,2029 S LA SALLE AVE,LOS ANGELES,PR0275453
530 E HAZEL ST APTS,2023-04-08,,530 E HAZEL ST,INGLEWOOD,PR0262167
823 S ORANGE GROVE AVE APTS,2023-04-07,,823 S ORANGE GROVE AVE,LOS ANGELES,PR0270279
6526 N HOMEWOOD AVE APTS,2023-04-06,,6526 N HOMEWOOD AVE,LOS ANGELES,PR0268344
1032 S ORANGE GROVE AVE,2023-04-07,,1032 S ORANGE GROVE AVE,LOS ANGELES,PR0273988
201 LOMA VISTA ST,2024-01-24,,201 LOMA VIST ST,EL SEGUNDO,PR0276518
632 W HILLSDALE ST APTS,2023-04-07,,632 W HILLSDALE ST,INGLEWOOD,PR0254676
BALDWIN CREEK CONDOS-DRAINED SPA,2023-04-07,,13974 FRANCISQUITO AVE,BALDWIN PARK,PR0053695
YUM YUM CEVICHES,2025-05-13,97,7837 PACIFIC BLVD,HUNTINGTON PARK,PR0274622
1540 S ORANGE GROVE AVE APTS,2023-04-07,,1540 S ORANGE GROVE AVE,LOS ANGELES,PR0259077
CAFE TRISTE,2025-08-27,96,980 N BROADWAY,LOS ANGELES,PR0274530
1705 W 20TH ST APTS,2023-04-07,,1705 W 20TH ST,LOS ANGELES,PR0268779
531 W HYDE PARK BLVD APTS,2023-04-08,,531 W HYDE PARK BLVD,INGLEWOOD,PR0268596
PARK ALMAYO,2023-04-06,,10345 ALMAYO AVE ,LOS ANGELES,PR0121993
1926 GLENDON AVE CONDOMINIUM,2023-04-07,,1926 GLENDON AVE APT #4,LOS ANGELES,PR0045066
IMPERIAL MANOR,2025-08-20,,21609 STRATHERN ST,CANOGA PARK,PR0249932
5915 1/2 CARLTON WY APTS,2023-04-07,,5915 1/2 CARLTON WY,LOS ANGELES,PR0274659
JC'S FAMOUS PIZZA INC,2026-01-15,91,6756 TAMPA AVE,RESEDA,PR0277219
2637 S MANHATTAN PL APTS,2023-04-07,,2637 S MANHATTAN PL,LOS ANGELES,PR0268866
479-483 WASHINGTON BLVD APTS,2023-04-07,,479 WASHINGTON BLVD,MARINA DEL REY,PR0271707
1255 N KINGS RD APTS SWIMMING POOL,2023-04-07,,1255 N KINGS RD,WEST HOLLYWOOD,PR0268327
731 W 76TH ST,2023-04-06,,731 W 76TH ST,LOS ANGELES,PR0275348
3850 POTOMAC AVE APTS,2023-04-07,,3850 POTOMAC AVE,LOS ANGELES,PR0262963
1831 GLENDON AVE APTS,2023-04-07,,1831 GLENDON AVE,LOS ANGELES,PR0243696
PARK ALMAYO SWIMMING POOL,2023-04-06,,10345 ALMAYO AVE ,LOS ANGELES,PR0052290
901 VINE,2024-08-19,,901 VINE ST,LOS ANGELES,PR0269363
12444 VENICE BLVD,2023-04-07,,12444 VENICE BLVD,LOS ANGELES,PR0277401
9400 ELIZABETH AVE APTS,2023-04-07,,9400 ELIZABETH AVE,SOUTH GATE,PR0270789
2511 S RIMPAU BLVD APTS,2023-04-07,,2511 S RIMPAU BLVD,LOS ANGELES,PR0256077
BENTLEY COURT CONDOMINIUMS,2023-04-06,,2237 S BENTLEY AVE ,LOS ANGELES,PR0035270
1818 GLENDON AVE HOA,2023-04-07,,1818 GLENDON AVE ,LOS ANGELES,PR0036498
5822 HAROLD WAY APTS,2023-04-07,,5822 HARLD WAY,LOS ANGELES,PR0274475
BETTY'S FRUIT,2025-04-08,,5850 AVALON BLVD,LOS ANGELES,PR0252444
2636 S LA SALLE AVE APTS,2023-10-03,,2636 S LA SALLE AVE,LOS ANGELES,PR0269312
DEVIL & ANGEL GLENDALE,2025-07-22,90,1157 GLENDALE GALLERIA,GLENDALE,PR0274520
300 N ALVARADO ST APTS,2023-04-07,,300 N ALVARADO ST,LOS ANGELES,PR0259581
3733 N LOCKE AVE APTS,2023-04-06,,3733 N LOCKE AVE,LOS ANGELES,PR0263450
9640 DEEBLE ST APTS,2023-04-07,,9640 DEEBLE ST,SOUTH GATE,PR0243566
3811 N ROSEMEAD AVE APTS,2023-04-07,,3811 N ROSEMEAD AVE,LOS ANGELES,PR0231213
4376 LOWELL AVE,2023-04-06,,4376 LOWELL AVE,LOS ANGELES,PR0242518
ICIS SWIMMING POOL,2024-07-22,,546 W COLORADO ST,GLENDALE,PR0275930
2011 S LA SALLE AVE APTS,2023-04-06,,2011 S LA SALLE AVE,LOS ANGELES,PR0275455
ICIS SPA POOL,2024-07-22,,546 W COLORADO ST,GLENDALE,PR0275931
CINDY'S PRODUCE,2023-12-28,98,12955 PEREZ PL ,LA PUENTE,PR0138275
1056 3/4 N OXFORD AVE APTS,2023-04-07,,1056 3/4 N OXFORD AVE,LOS ANGELES,PR0262029
1149 N EL CENTRO AVE APTS,2023-04-07,,1149 N EL CENTRO AVE,LOS ANGELES,PR0254226
7925 S BROADWAY APTS,2023-04-06,,7925 S BROADWAY,LOS ANGELES,PR0264503
1008 S ORANGE GROVE AVE APTS,2023-04-07,,1008 S ORANGE GROVE AVE,LOS ANGELES,PR0268802
10393 ALMAYO AVE APTS,2023-04-06,,10393 ALMAYO AVE,LOS ANGELES,PR0237430
711 W 82ND ST,2023-04-06,,711 W 82ND ST,LOS ANGELES,PR0264652
900 S ORANGE GROVE AVE APTS,2023-04-07,,900 S ORANGE GROVE AVE,LOS ANGELES,PR0204651
GLENDON TERRACE,2023-04-07,,1909 GLENDON AVE ,LOS ANGELES,PR0039067
LA NEA'S CATERING,2025-01-22,,6732 CRENSHAW BLVD 4,LOS ANGELES,PR0274648
278 OAKHURST LN APTS SWIMMING POOL,2023-04-07,,278 OAKHURST LN,ARCADIA,PR0271452
1828 GLENDON,2023-04-07,,1828 GLENDON AVE ,LOS ANGELES,PR0014844
HAMPTON PROJECTS SWIMMING POOL,2023-04-07,,7540 HAMPTON AVE,LOS ANGELES,PR0272349
HAMPTON PROJECTS,2023-04-07,,7540 HAMPTON AVE,LOS ANGELES,PR0272350
FERNANDO ICE CREAM #2,2025-07-18,99,9740 GLENOAKS BLVD,SUN VALLEY,PR0139475
LAKEWOOD AUTO SERVICE INC,2025-12-26,96,10030 LAKEWOOD BLVD,DOWNEY,PR0277331
1601 W 87TH,2023-04-07,,1601 W 87TH ST,LOS ANGELES,PR0272494
1933 PINEHURST RD APTS,2023-04-11,,1933 PINEHURST RD,LOS ANGELES,PR0275355
3926 GIBRALTAR AVE APTS,2023-04-07,,3926 GIBRALTAR AVE,LOS ANGELES,PR0263415
10400 LA GRANGE,2023-04-06,,10400 LA GRANGE AVE ,LOS ANGELES,PR0007131
425 INDIANA ST,2023-04-07,,425 INDIANA ST,EL SEGUNDO,PR0276517
YUM YUM DONUTS FRANCHISE 9044E,2025-09-30,90,17210 PRAIRIE AVE,TORRANCE,PR0277307
GLENDON REGENCY,2023-04-07,,1935 S GLENDON AVE ,LOS ANGELES,PR0024666
3923 GIBRALTAR AVE APTS,2023-04-07,,3923 GIBRALTAR AVE,LOS ANGELES,PR0260692
2616 3/4 S HALLDALE APTS,2023-04-07,,2616 3/4 S HALLDALE AVE,LOS ANGELES,PR0272271
5403 W 8TH ST APTS,2024-04-29,,5403 W 8TH ST,LOS ANGELES,PR0255965
CHATEAU GLEN HOA,2023-04-06,,2015 S BEVERLY GLEN BLVD,LOS ANGELES,PR0121894
MAKI & SUSHI,2025-03-10,90,302 E HUNTINGTON DR,ARCADIA,PR0281543
4553 W 159TH ST APTS,2023-08-04,,4553 W 159TH ST,LAWNDALE,PR0279114
1108 N VISTA ST APTS,2023-08-07,,1108 N VISTA ST,LOS ANGELES,PR0259961
EL RUIZENOR GRILL,2025-10-09,98,5818 TEMPLE CITY BLVD,TEMPLE CITY,PR0282180
UNIQUE SMOKE HOUSE,2025-10-02,84,5703 ROSEMEAD BLVD,TEMPLE CITY,PR0282181
CUEVAS HEALTH FOOD STORE,2026-01-28,91,738 S ATLANTIC BLVD,LOS ANGELES,PR0281687
TSUNAGI GRILL,2026-03-18,,2617 MANHATTAN BEACH BLVD,REDONDO BEACH,PR0281990
GLORIA'S HOT DOG'S,2024-09-25,94,235 W 27TH ST,LOS ANGELES,PR0281938
KIKI'S TACOS,2025-08-19,96,7549 ALONDRA BLVD,PARAMOUNT,PR0245452
VISTA MOTEL,2026-02-03,,4900 SEPULVEDA BLVD,CULVER CITY,PR0277611
PZK BBQ,2026-04-01,92,7311 BEVERLY BLVD,LOS ANGELES,PR0281893
IHOP 767,2026-01-06,90,2060 S ATLANTIC BLVD,MONTEREY PARK,PR0281458
NGUYEN'S KITCHEN,2025-03-04,91,11836 WHITTIER BLVD #F,WHITTIER,PR0281877
MEDIA CENTER RESTAURANT,2025-07-28,94,3910 RIVERSIDE DR ,BURBANK,PR0278997
TACOS LA GUERA,2025-07-15,91,1428 ESSEX ST,LOS ANGELES,PR0282166
BLAZIN' BURGERS,2025-05-20,96,2320 W VICTORY BLVD,BURBANK,PR0282015
SIVAR TREATS,2025-05-13,96,14103 LAMBERT RD,WHITTIER,PR0281375
RAMADA LIMITED,2026-02-17,96,3930 SEPULVEDA BLVD ,CULVER CITY,PR0269222
2639 S MANSFIELD AVE APTS,2023-04-05,,2639 S MANSFIELD AVE,LOS ANGELES,PR0272787
MP GARDEN HOA,2023-04-05,,411 N HUNTINGTON AVE ,MONTEREY PARK,PR0024206
2107 CAMBRIDGE ST APTS,2023-04-03,,2107 CAMBRIDGE ST,LOS ANGELES,PR0273161
12024 BELLFLOWER BLVD APTS,2023-04-05,,12024 BELLFLOWER BLVD,DOWNEY,PR0236435
5222 LIVE OAK ST APTS,2023-04-04,,5222 LIVE OAK ST,CUDAHY,PR0270060
625 S BARRINGTON AVE,2023-04-05,,625 S BARRINGTON AVE,LOS ANGELES,PR0274383
220 N HOOVER APTS,2023-04-04,,220 1/2 N HOOVER ST,LOS ANGELES,PR0269333
11611 CHENAULT ST APTS SWIMMING POOL,2023-04-05,,11611 CHENAULT ST,LOS ANGELES,PR0252887
VILLA DEL PASEO II,2023-04-04,,13448 RAMONA BLVD,BALDWIN PARK,PR0026600
HAVENHURST LANAI,2023-04-05,,1253 N HAVENHURST DR,LOS ANGELES,PR0252702
7505 BEAR AVE APTS,2023-04-04,,7505 BEAR AVE,CUDAHY,PR0262983
4801 W 8TH ST APTS,2023-04-05,,4801 W 8TH ST,LOS ANGELES,PR0241120
ZEN HOLLYWOOD,2023-04-04,,1825 N LAS PALMAS AVE,LOS ANGELES,PR0251483
HOTEL PALOMAR MARKETPLACE,2025-05-12,98,10740 WILSHIRE BLVD,LOS ANGELES,PR0273033
MANAGER IN UNIT 103,2023-04-05,,1060 S SHERBOURNE DR,LOS ANGELES,PR0272286
1253 W 106TH ST APTS,2023-08-10,,1253 W 106TH ST,LOS ANGELES,PR0232938
1110 1/2 N ECHO PARK AVE APTS,2023-04-05,,1110 1/2 N ECHO PARK AVE,LOS ANGELES,PR0261957
WESTERN STATION,2024-11-04,98,2305 COLORADO BLVD,LOS ANGELES,PR0274633
812 14TH STREET APTS,2023-04-05,,812 14TH ST,SANTA MONICA,PR0274429
WESTWOOD KELTON HOA,2023-04-04,,1870 KELTON AVE ,LOS ANGELES,PR0033462
1739 W 023RD ST APTS,2023-03-31,,1739 W 23RD ST,LOS ANGELES,PR0229972
2047 CAMBRIDGE ST APTS,2023-04-03,,2047 CAMBRIDGE ST,LOS ANGELES,PR0273160
DOWNEY PALMS,2024-01-05,,8127 STEWART & GRAY RD,DOWNEY,PR0271187
527 W 15TH ST APTS,2023-04-05,,527 W 15TH ST,SAN PEDRO,PR0250052
1827 12TH ST APTS,2023-04-04,,1827 12TH ST,SANTA MONICA,PR0257836
ROSECRANS VILLAGE,2023-04-05,,12330 E ROSECRANS AVE,NORWALK,PR0262723
GU LI XIANG,2024-07-02,80,18472 COLIMA RD STE 100,ROWLAND HEIGHTS,PR0277225
3401 W ADAMS BLVD APTS,2023-11-09,,3401 W ADAMS BLVD,LOS ANGELES,PR0268254
1411 BARRY AVE,2023-04-04,,1411 BARRY AVE,LOS ANGELES,PR0238656
1137 12TH ST APTS,2023-04-04,,1137 12TH ST,SANTA MONICA,PR0256572
VILLA DEL PASEO I,2023-04-04,,13326 RAMONA BLVD,BALDWIN PARK,PR0018489
PALM SQUARE APT SWIMMING POOL,2023-04-04,,884 N PALM AVE,WEST HOLLYWOOD,PR0268277
THE GOVERNOR SWIMMING POOL,2023-04-05,,8407 S HYDRO DR,WHITTIER,PR0272748
930 WESTBOURNE DR APTS,2023-04-04,,930 WESTBOURNE DR,WEST HOLLYWOOD,PR0272269
5712 CORBETT ST APTS,2023-09-26,,5712 CORBETT ST,LOS ANGELES,PR0270237
LA DIOSA DE LOS MOLES,2025-05-06,90,7891 GARFIELD AVE,BELL GARDENS,PR0276367
PLAZA ON MAIN SPA POOL,2025-10-21,,333 W MAIN ST,ALHAMBRA,PR0237439
6401 FARMDALE APTS,2023-04-05,,6401 FARMDALE AVE,NORTH HOLLYWOOD,PR0272801
6400 KRAFT AVE,2023-04-05,,6400 KRAFT AVE,NORTH HOLLYWOOD,PR0259106
6118 W BLVD APTS,2023-04-05,,6118 W WEST BLVD,LOS ANGELES,PR0273143
6302 BECK AVE APTS,2023-04-05,,6302 BECK AVE,NORTH HOLLYWOOD,PR0274916
1225 S VERMONT AVE APTS,2023-04-04,,1225 S VERMONT AVE,LOS ANGELES,PR0264358
WALNUT MEADOWS BALDWIN PARK,2023-04-04,,4304 WALNUT ST ,BALDWIN PARK,PR0013886
951 12TH ST APTS,2023-04-04,,951 12TH ST,SANTA MONICA,PR0252178
748 S CATALINA ST APTS,2023-04-04,,748 S CATALINA ST,LOS ANGELES,PR0249917
4715 BEVERLY BLVD APTS,2023-04-05,,4715 BEVERLY BLVD,LOS ANGELES,PR0243544
10811 S BROADWAY APTS,2023-04-05,,10811 S BROADWAY,LOS ANGELES,PR0269318
1323 14TH ST APTS,2023-04-05,,1323 14TH ST,SANTA MONICA,PR0265775
10520 S FIGUEROA ST APTS,2023-04-05,,10520 S FIGUEROA ST,LOS ANGELES,PR0263459
FRIENDS & FAMILY PIZZA,2025-03-03,95,6333 W 3RD ST #310,LOS ANGELES,PR0275623
10876 PALMS BLVD APTS,2023-04-05,,10876 PALMS BLVD,LOS ANGELES,PR0264196
ROCK AND BREWS REDONDO BEACH,2025-04-08,96,6300 S PACIFIC COAST HWY,REDONDO BEACH,PR0248984
10750 PALMS BLVD APTS,2023-04-05,,10750 PALMS BLVD,LOS ANGELES,PR0269349
MANAGER IN UNIT 103 SWIMMING POOL,2023-04-05,,1060 S SHERBOURNE DR,LOS ANGELES,PR0272285
LA RUE APT,2023-04-04,,8721 IMPERIAL HWY,DOWNEY,PR0243565
1124 17TH ST APTS,2023-04-04,,1124 17TH ST,SANTA MONICA,PR0246253
OXNARD APTS - POOL,2023-04-05,,13019 OXNARD ST ,VAN NUYS,PR0254044
REEVES PLACE APTS-SWIMMING POOL,2023-04-05,,1415 REEVES ST,LOS ANGELES,PR0251493
4576 FLORENCE AVE,2024-01-22,,4576 FLORENCE AVE,BELL,PR0272475
HAVENHURST MANOR,2023-04-05,,1234 N HAVENHURST DR ,LOS ANGELES,PR0006672
SATURN SWIMMING POOL,2023-04-04,,12417 BENEDICT AVE,DOWNEY,PR0262244
LAS 4+1 MINIMART,2026-02-06,97,208 W ANAHEIM ST STE B,WILMINGTON,PR0277227
THE DIPLOMAT,2023-04-05,,10751 ROSE AVE,LOS ANGELES,PR0272780
7800 S BROADWAY APTS,2023-04-05,,7800 S BROADWAY,LOS ANGELES,PR0239888
PALM SQUARE APT,2023-04-04,,884 N PALM AVE,WEST HOLLYWOOD,PR0268279
2001 PENMAR AVE APTS SWIMMING POOL,2023-04-05,,2001 PENMAR AVE,VENICE,PR0264484
3305 LIVONIA AVE APTS,2023-04-04,,3305 LIVONIA AVE,LOS ANGELES,PR0264482
1408 S WILLOWBROOK AVE APTS,2023-04-05,,1408 S WILLOWBROOK AVE,COMPTON,PR0239251
4131 MELROSE AVE APTS,2023-04-05,,4131 MELROSE AVE,LOS ANGELES,PR0269975
USC NORRIS CENTER HC3 GIFT SHOP STE#600,2025-09-12,100,1500 SAN PABLO ST,LOS ANGELES,PR0271977
5246 CLEON AVE,2023-04-05,,5246 CLEON AVE,LOS ANGELES,PR0277054
PALM SQUARE APT SPA POOL,2023-04-04,,884 N PALM AVE,WEST HOLLYWOOD,PR0268278
2001 1/2 S 002ND AVE APTS,2023-04-05,,2001 1/2 S 2ND AVE,LOS ANGELES,PR0256298
THE GOVERNOR,2023-04-05,,8407 S HYDRO DR,WHITTIER,PR0272749
1428 15TH ST APTS,2023-04-05,,1428 15TH ST,SANTA MONICA,PR0262252
5117 LAUREL CANYON BLVD APTS,2025-10-02,,5117 LAUREL CANYON BLVD,VALLEY VILLAGE,PR0268842
12722 S FIGUEROA ST APTS,2023-04-05,,12722 S FIGUEROA ST,LOS ANGELES,PR0271225
